DATE,BBKMGDP
1974-12-01,-8.453812274316354
1975-01-01,-4.299004936655361
1975-02-01,-4.337507832449713
1975-03-01,-2.009158349730382
1975-04-01,5.40709404076091
1975-05-01,5.677960682679027
1975-06-01,6.4304781945506395
1975-07-01,7.795827422645512
1975-08-01,6.739205579824503
1975-09-01,5.689886246106424
1975-10-01,3.8809250397308284
1975-11-01,4.4821630532611385
1975-12-01,9.43895955763738
1976-01-01,11.935746529863899
1976-02-01,8.503071160246982
1976-03-01,3.877874085875299
1976-04-01,1.7128217835775208
1976-05-01,1.410673455166964
1976-06-01,2.0744065518319585
1976-07-01,2.5133228685229887
1976-08-01,2.2071951955751894
1976-09-01,2.2012957753264413
1976-10-01,1.247845136302331
1976-11-01,5.009667518587733
1976-12-01,5.64757042842392
1977-01-01,1.1791748081310938
